timestamp,pipe_roll.position,pipe_roll.velocity,drive_shaft.position,drive_shaft.velocity,shell_yaw.position,shell_yaw.velocity,pitch_joint.position,pitch_joint.velocity,roll_joint.position,roll_joint.velocity
8147713772864,0.0413916468350339,0.00800527083872704,263.880931551386,0,-2.79061903096275,-0.000900241094207084,-0.0545599551969921,0.000288439970062468,-0.0683102692140466,0.000418544474057343
8147723722336,0.0414902612392591,0.00868243959338883,263.880931551386,0,-2.79062178140656,-0.000571413596560355,-0.0545757625092869,-0.000338544711850262,-0.0683112054816173,0.000356289995194129
8147734848992,0.0416092843381152,0.00873784839761902,263.880931551386,0,-2.79062597565867,-0.00064517936733081,-0.0545702987478621,-0.000162954384545558,-0.0683123290027022,0.000300227313172678
8147745586880,0.0416092843381152,0.00876240210418402,263.880931551386,0,-2.79062597565867,-0.000677867730041434,-0.0545702987478621,-8.51437652371191E-05,-0.0683106437210749,0.000385797064281995
8147759674400,0.0417120154301606,0.00821681827689141,263.880931551386,0,-2.79063088777615,-0.00077393957868639,-0.0545474916343337,-3.48185583712705E-05,-0.0683130780167588,0.000236586743358926
8147764357024,0.0417922193709839,0.00729265544577436,263.880931551386,0,-2.79063870243074,-0.000522603864059094,-0.0545350828049378,0.00100432275778225,-0.068313265270273,0.000175027157726519
8147774173920,0.0418680586960976,0.00728982563621242,263.880931551386,0,-2.79064622563155,-0.000521566522712995,-0.0545263185454349,0.00126898232045265,-0.0683127035097305,0.000180798355262919
8147784814400,0.0419548139281951,0.00667877975694084,263.880931551386,0,-2.79066432623346,-0.000927909226181075,-0.0545041300577374,0.00167040255355676,-0.0683136397773012,0.000170828575695868
8147794918912,0.0419548139281951,0.00640800255057751,263.880931551386,0,-2.79066432623346,-0.00110797482485981,-0.0545041300577374,0.00184828682212792,-0.0683181338616407,-4.99879450557013E-05
8147803391872,0.0420423762637214,0.00653366520702568,263.880931551386,0,-2.79066881121983,-0.0011692868757808,-0.0544807433711679,0.00179946061588019,-0.0683166358335276,7.2557033720263E-05
8147813895552,0.042124152866766,0.00575499668680351,263.880931551386,0,-2.79067064640191,-1.13207038285452E-05,-0.0544461684660751,0.0018297282483653,-0.068318508368669,9.89659509005235E-06
8147823116736,0.0422178122348955,0.00595803858293793,263.880931551386,0,-2.790689411259,-0.000596164284431549,-0.054427436680498,0.00220207089541788,-0.068318508368669,5.21529838096843E-05
8147834538912,0.0422178122348955,0.00604801401567554,263.880931551386,0,-2.790689411259,-0.000855330275541729,-0.054427436680498,0.00236706980171771,-0.0683194446362398,6.81170659206397E-05
8147843016512,0.0422848947619917,0.0059833861719969,263.880931551386,0,-2.79069552463935,-0.000828478121201453,-0.0543984871879185,0.00253080290124941,-0.0683173848475842,0.00020165223391067
8147853233632,0.0423453505559575,0.00488069339085587,263.880931551386,0,-2.79070541344342,-0.000998558236436394,-0.0543643980870727,0.00261151727438504,-0.0683168230870417,0.00022557460751641
8147864274752,0.0423920263432754,0.00441366441308392,263.880931551386,0,-2.79070653781151,-0.00107559311424665,-0.0543310232218753,0.00278389239159831,-0.0683186956221832,0.000148950621534118
8147874236512,0.0424459997834,0.00373115004378187,263.880931551386,0,-2.79070679011999,-0.000305276442655807,-0.0543079682801583,0.00289462181839395,-0.0683186956221832,0.000215531676330872
8147887046912,0.042481483329611,0.00307544978228807,263.880931551386,0,-2.79072190943176,-0.000312178366892636,-0.0542619285398203,0.00313665771804875,-0.0683168230870417,0.000281114292395787
8147894122976,0.042481483329611,0.00278488455463176,263.880931551386,0,-2.79072190943176,-0.000315236866797107,-0.0542619285398203,0.00324391284728109,-0.0683175721010983,0.000216464273748726
8147903313536,0.0425058420596479,0.00275059550948352,263.880931551386,0,-2.79073178926476,-0.00110261733739081,-0.0542239091723018,0.00352858796017677,-0.0683181338616407,0.000209445918548918
8147913725824,0.0425260736318379,0.00159871340029325,263.880931551386,0,-2.79074578919057,-0.000900578621908252,-0.0541792527952471,0.00404490983761356,-0.068313265270273,0.000440448003570123
8147923857472,0.0425325176761655,0.000214712183431651,263.880931551386,0,-2.79073787479089,-0.00113208931058865,-0.0541333665917227,0.00315574220811479,-0.0683179466081266,0.00026397618709634
8147933999680,0.042536891114722,0.000108610376396763,263.880931551386,0,-2.79074069954749,-0.000957980493930019,-0.0540899753236029,0.00331782270376883,-0.0683192573827256,0.000242950385573025
8147943079456,0.042536891114722,6.15927106639429E-05,263.880931551386,0,-2.79074069954749,-0.000880826387213434,-0.0540899753236029,0.00338964661308232,-0.0683156995659568,0.000390068750786312
8147953479936,0.0425354690041185,-0.000249311083147627,263.880931551386,0,-2.79074869254125,-0.000767440573120487,-0.0540366852289982,0.00360268973614401,-0.0683175721010983,0.000286837929379671
8147963149088,0.0425318481283107,-0.000533682660452425,263.880931551386,0,-2.79075516785172,-0.000430680227207965,-0.053995070828955,0.00350466992304652,-0.0683173848475842,0.000297963418515235
8147976017856,0.0425244912114778,-0.00154171360250068,263.880931551386,0,-2.79076858000187,-0.000182662762550588,-0.0539453086315538,0.00408233367053243,-0.0683175721010983,0.00031643641513255
8147985699776,0.0425244912114778,-0.00198840968813832,263.880931551386,0,-2.79076858000187,-7.27569788976497E-05,-0.0539453086315538,0.004338318009954,-0.0683142015378437,0.000407473830063441
8147996133184,0.0424929037989965,-0.00285518376261254,263.880931551386,0,-2.79077472787317,-0.000671990450088765,-0.0538945182363606,0.00409616139960348,-0.0683156995659568,0.000324818970013894
8148004019968,0.0424722810732978,-0.00254223429749315,263.880931551386,0,-2.79077711990976,-0.000266057302927444,-0.0538517968965272,0.00388355837665639,-0.0683151378054144,0.000348031822636665
8148015052480,0.0424316560699413,-0.00323520841098481,263.880931551386,0,-2.79078371010674,-0.000490018583138442,-0.053803134581066,0.00397687965693273,-0.0683130780167588,0.000393349367437164
8148025308672,0.0423926267230517,-0.00376383044475386,263.880931551386,0,-2.79079114962504,-0.000876733306565784,-0.0537498596534643,0.00361727026195488,-0.0683134525237871,0.00033597371965399
8148035407616,0.0423926267230517,-0.00399808257275564,263.880931551386,0,-2.79079114962504,-0.00104810101563871,-0.0537498596534643,0.00345791393429223,-0.0683177593546125,0.000141899350677526
8148046123072,0.042324228539801,-0.00495114030996649,263.880931551386,0,-2.79080159987685,-0.000809518930519561,-0.05370561111123,0.00361586846948972,-0.0683162613264993,0.00025124516251235
8148055309120,0.0422707672709249,-0.00522059641955821,263.880931551386,0,-2.7908068498705,-0.000628307356182247,-0.0536420519307531,0.00407960746318482,-0.0683100819605325,0.000544114058820287
8148063460704,0.0422074953983504,-0.00611134436358405,263.880931551386,0,-2.79080328212258,-0.000871360106925841,-0.0535976994126793,0.00364761449464749,-0.0683102692140466,0.000446782461711444
8148074274336,0.0421396729702567,-0.00681359260747467,263.880931551386,0,-2.79081879598192,-0.00117900844932903,-0.0535314462651922,0.00385853068219988,-0.068310830974589,0.000395631542498916
